,cell_id,cell_type,numb_events,wp_avg,wp_amplitude_pre,wp_amplitude_post,vm_avg,vm_amplitude_pre,vm_amplitude_post,ap_avg,ap_psth,ap_fr_pre,ap_fr_post
85,TK485_1,EXC,21,"[193.83361429 193.77901905 193.86092381 193.84728095 193.71076667
 193.66981429 193.6288619  193.5196381  193.75170952 193.73805714
 193.64250952 193.60155238 193.61520476 193.61519524 193.56059048
 193.57424762 193.53328571 193.56059524 193.506      193.38312857
 193.28756667 193.28756667 193.34217619 193.51963333 193.45137619
 193.28758095 193.38313333 193.35582857 193.45139048 193.49234762
 193.68345714 193.66980952 193.62885714 193.57424286 193.64250476
 193.58789524 193.51964762 193.71075714 193.57424762 193.50599524
 193.41042857 193.56058571 193.47868095 193.49232857 193.30122381
 193.5469381  193.6834619  193.47868095 193.1510619  193.02817619
 193.38310476 195.74479524 197.7379     196.82325238 196.37278095
 198.01092381 198.85731905 198.62524762 197.96996667 197.9017
 198.82998571 200.60467143 199.47161429 197.43757143 197.04167143
 200.14054286 199.9084619  198.87095714 197.57408095 197.06898095
 197.65598571 199.55350952 199.49892381 197.90172857 197.15088571
 197.87441429 197.21914286 197.2601     196.67308571 195.67655238
 195.40352381 195.49909524 195.58098571 196.23624762 196.55022857
 195.79941905 196.26355238 196.44101905 195.73115238 195.79941429
 196.1270381  195.97688095 194.88477143 195.43081905 195.33527143
 195.10319524 195.60828095 194.39332381 194.61174286 194.1749    ]",193.66046666666662,197.96350250626566,"[-0.06366649 -0.06369154 -0.06367573 ... -0.06381933 -0.06383186
 -0.06385785]",-63.57221380103825,-64.54274550021333,[0. 0. 0. ... 0. 0. 0.],"[0.         0.         0.         0.95238095 0.95238095 0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.        ]",0.23815477678943545,0.0
86,TK485_2,EXC,28,"[192.38316429 192.27053214 192.30125357 192.22958214 192.22957857
 192.25005714 192.21933929 192.18862857 192.21933929 192.19885714
 192.09648571 192.16815357 192.17838571 192.14766786 192.08623214
 191.99408571 191.94289286 191.88146071 191.87123929 191.91218929
 191.90195    191.922425   191.90194286 191.92241786 191.912175
 191.92242857 191.93266786 191.96338929 192.03505    192.00433571
 192.02481071 192.05551786 192.12719286 192.13743571 192.14766786
 192.16815357 192.147675   192.076      192.10670714 192.23981429
 192.25005357 192.229575   192.21933929 192.13743214 192.055525
 192.01458214 192.02481429 192.12719286 192.11697143 192.40363929
 192.64936071 194.29776429 196.77548214 196.47855714 196.591175
 197.23621071 197.33859286 198.39316786 198.11672857 198.29077143
 199.24297143 200.27705357 198.44435357 198.07576429 198.86412857
 199.20198929 199.10985357 198.32149286 196.16116786 195.91545
 197.04166786 198.17815714 197.85051786 196.64237857 195.20898214
 194.70730357 196.468325   195.77210357 194.53324643 196.08949643
 196.74474643 196.22260357 193.82678571 194.21585714 194.84040357
 194.89158929 193.48891786 194.17490357 194.71753929 194.9735
 194.76873571 194.420625   193.41724643 193.68345357 193.65272857
 193.73463929 193.41724286 193.34557143 193.87798571 194.91206429]",192.15036503759399,197.5719255639098,"[-0.06149013 -0.06149002 -0.0614906  ... -0.06328008 -0.06326927
 -0.06326446]",-61.565957811139434,-64.84857693970167,[0. 0. 0. ... 0. 0. 0.],"[0.         1.42857143 0.         0.71428571 0.         0.71428571
 2.85714286 1.42857143 0.71428571 0.         0.         0.
 0.         0.         0.71428571 0.71428571 0.         0.
 0.         0.71428571]",0.5358482477762297,0.0
87,TK485_3,PV,12,"[196.41371667 196.389825   196.34204167 196.1987     196.24648333
 196.27036667 196.22259167 196.24649167 196.03148333 196.10314167
 196.22259167 196.31815    196.17481667 196.19870833 195.98370833
 196.15093333 196.07925    196.74818333 196.65261667 196.34204167
 195.9837     195.76869167 195.76870833 195.7687     195.72091667
 195.64925    195.697025   195.55369167 195.577575   195.64925
 195.50591667 195.62535    195.69701667 195.7687     195.7448
 195.577575   195.62535833 195.67313333 195.74480833 195.912025
 195.86425    195.60146667 195.62535    195.697025   195.74480833
 195.57756667 195.60146667 195.67313333 196.15091667 196.41371667
 196.77205    198.492125   200.23608333 199.423825   198.516025
 199.16105833 199.04161667 199.39993333 200.475      200.52276667
 198.22935833 198.22934167 198.73104167 199.56719167 198.56381667
 197.79933333 198.396575   197.3932     197.79933333 197.53653333
 198.516025   198.25323333 197.225975   197.99045833 198.20545
 197.106525   196.72428333 196.987075   196.79595    197.65599167
 196.96318333 195.84035    196.6765     196.22258333 196.50929167
 197.05875    197.24988333 196.24648333 196.36593333 195.76869167
 195.81648333 196.389825   196.84373333 195.935925   195.72091667
 197.05875    197.34543333 197.60820833 198.1099     197.63210833]",196.26283157894736,198.77629868421053,"[-0.06021845 -0.06032543 -0.06035366 ... -0.05476412 -0.0547907
 -0.05479865]",-55.98103332591895,-55.05229070014753,[0. 0. 0. ... 0. 0. 0.],"[16.66666667 26.66666667 11.66666667  6.66666667 10.          3.33333333
  8.33333333  8.33333333 11.66666667  6.66666667  6.66666667 11.66666667
 16.66666667 16.66666667  6.66666667  1.66666667  8.33333333 11.66666667
 11.66666667 13.33333333]",15.420521797115946,12.919896640826872
88,TK489_1,SST,10,"[187.28442 187.22718 187.28442 187.28442 187.2558  187.19856 187.16994
 187.14131 187.14131 187.14131 187.08407 187.14131 187.08407 186.99821
 186.99821 186.94096 186.9982  187.02683 187.19857 187.16994 187.25582
 187.25579 187.28442 187.37028 187.39891 187.42754 187.39891 187.42753
 187.42754 187.42754 187.39892 187.51341 187.45616 187.34167 187.28443
 187.22719 187.25581 187.19857 187.19857 187.14132 187.16995 187.4848
 187.28444 187.31306 187.5134  187.82825 188.08586 188.17174 188.37209
 188.4007  189.43111 190.89087 193.49553 192.72272 190.23256 191.32022
 192.5796  192.55097 191.09123 190.83364 191.92128 192.75133 191.6637
 191.5492  190.86226 190.89086 190.43291 190.28981 191.57783 191.14848
 189.48838 188.80143 188.83006 189.57424 192.29339 193.00894 192.86584
 191.17711 191.20573 190.89087 191.09123 190.46154 189.54561 188.74418
 189.4025  188.17174 187.22719 186.94095 187.54203 188.20034 188.14312
 186.54025 187.5134  189.37388 191.26296 190.4329  188.25758 186.16814
 186.8837  186.94095]",187.1367947368421,191.42566473684212,"[-0.0530029  -0.05300422 -0.05298778 ... -0.05424139 -0.05426901
 -0.0542723 ]",-54.01376181241688,-54.179087573267914,[0. 0. 0. ... 0. 0. 0.],"[ 6.  2.  6.  2.  4.  4.  2.  8.  6.  4.  8. 14. 18. 12. 10.  6.  6.  4.
 10.  2.]",4.001000250062516,13.003250812703177
89,TK489_2,SST,4,"[186.29695  186.3685   186.2254   186.15385  186.153825 186.583175
 186.440075 186.511625 186.583175 186.511625 186.583175 186.511625
 186.583175 186.654725 186.583175 186.65475  186.583175 186.654725
 186.654725 186.583175 186.583175 186.7263   186.583175 186.583175
 186.654725 186.654725 186.583175 186.583175 186.583175 186.654725
 186.65475  186.5832   186.7263   186.5832   186.511625 186.511625
 186.94095  187.15565  187.155625 187.227175 187.441875 187.3703
 187.5134   187.15565  186.583225 186.654775 187.01255  187.15565
 187.298775 187.012525 187.01255  188.729875 190.73345  192.5939
 194.2397   192.522375 193.66725  194.382825 193.66725  192.665475
 189.230775 188.72985  186.8694   187.8712   187.155625 189.087675
 192.307675 189.6601   189.44545  189.373875 190.304125 187.942775
 186.797875 185.867625 186.511625 188.085875 189.94635  189.08765
 187.5134   186.583175 187.584975 187.513425 190.017875 190.9481
 190.017875 189.517    186.869425 185.4383   186.15385  189.445425
 189.230775 189.373875 186.3685   185.0805   184.865825 184.79425
 184.9374   187.0125   188.58675  190.9481  ]",186.48902368421054,190.55644210526316,"[-0.05318147 -0.05320367 -0.0532012  ... -0.05608366 -0.0561223
 -0.05609435]",-51.976990863509414,-49.65024191908653,[0. 0. 0. ... 0. 0. 0.],"[ 5. 10.  5. 10. 10. 15.  5. 10. 10.  5. 30. 55. 25. 10. 25. 25. 20.  5.
  5.  0.]",7.501875468867217,30.00750187546887
90,TK489_3,SST,7,"[189.517      189.517      189.51698571 189.4352     189.43521429
 189.43521429 189.43521429 189.43521429 189.39431429 189.39431429
 189.31254286 189.23077143 189.18987143 189.35344286 189.31254286
 189.27165714 189.27165714 189.27165714 189.27165714 189.27165714
 189.27165714 189.39434286 189.31255714 189.27165714 189.39434286
 189.39434286 189.43522857 189.43522857 189.43522857 189.43521429
 189.4761     189.47611429 189.31254286 189.27164286 189.14898571
 189.1081     188.94454286 188.86274286 188.86274286 188.74008571
 188.7401     188.74008571 188.61742857 188.57652857 188.57654286
 188.57652857 188.57654286 188.33121429 188.04495714 188.08585714
 188.12674286 190.7028     194.09661429 193.7286     191.64322857
 193.07437143 194.70995714 193.97392857 194.17837143 193.64681429
 190.86634286 189.96678571 189.72144286 189.80324286 189.1081
 188.98542857 192.78812857 193.60594286 190.90722857 189.59877143
 187.30895714 188.74008571 191.07078571 193.60591429 192.95168571
 190.70278571 190.94811429 191.3979     190.17122857 188.29032857
 186.90007143 188.7401     190.04857143 190.08942857 190.62098571
 190.82545714 190.17121429 189.80322857 189.14898571 188.57652857
 188.24941429 189.23074286 189.55788571 189.80321429 189.14897143
 188.41298571 188.37207143 188.53562857 188.33118571 188.24942857]",189.36849849624065,191.7702142857143,"[-0.05726686 -0.05726545 -0.05728377 ... -0.05470785 -0.05465336
 -0.05460168]",-55.90984353189307,-48.43393041880575,[0. 0. 0. ... 0. 0. 0.],"[  0.          22.85714286  31.42857143  22.85714286   2.85714286
  11.42857143  11.42857143  22.85714286  11.42857143  17.14285714
 122.85714286 191.42857143 140.          80.          77.14285714
  68.57142857  51.42857143  54.28571429  42.85714286  17.14285714]",19.29053691994427,133.60482977887327
91,TK489_4,SST,8,"[187.119875  187.0483125 186.83365   186.7263125 186.7263125 186.7621
 186.7620875 186.869425  186.97675   186.9767625 186.8694125 186.7978625
 186.8336375 186.833625  186.8694    186.8694125 186.940975  186.9052
 186.690525  186.5831875 186.618975  186.7978625 186.8694375 187.0125375
 187.191425  187.1914125 187.1914125 186.9052    186.97675   186.940975
 186.6905125 186.7620875 186.6905375 186.6905375 186.940975  187.15565
 187.0840875 187.0840875 187.084075  187.1198625 187.11985   187.0483
 187.15565   187.0482875 187.012525  186.8694    186.79785   186.7978625
 186.9767625 187.1556375 187.8354125 188.08585   191.3059125 191.3059
 191.6636875 190.73345   191.7710125 192.4507875 191.3416875 193.2379375
 190.91235   188.729875  188.5152    191.6994625 193.3810375 190.9839
 188.62255   187.4776375 184.97315   185.438275  185.688725  185.65295
 185.4383    186.3327375 187.1914    187.584975  187.0483125 188.550975
 188.4794125 189.016075  187.4776375 186.0823    185.7245125 186.0465125
 186.2969625 186.0822875 186.7262875 187.1556375 187.191425  186.9051875
 187.3703    187.763875  187.4060875 187.11985   187.62075   187.441875
 187.0125375 187.0125125 186.29695   187.084075 ]",186.8637703947369,190.26456842105267,"[-0.05475055 -0.0547637  -0.05475754 ... -0.05596281 -0.05594225
 -0.05593691]",-55.17892109033935,-54.90230040452886,[0. 0. 0. ... 0. 0. 0.],"[ 2.5 17.5  0.  12.5  0.   0.   7.5 10.  10.  15.  20.  22.5 22.5 20.
 10.  15.   7.5  5.   5.   5. ]",8.127031757939486,21.255313828457112
92,TK490_1,EXC,10,"[177.25689 177.53913 177.53913 177.7861  177.7861  177.59205 177.36273
 177.22161 177.16868 177.29217 177.39801 177.34509 177.5215  177.53914
 177.6979  177.68027 177.78611 177.66263 177.75082 177.55677 177.32745
 177.20397 177.23925 177.18633 177.32744 177.29216 177.27452 177.32744
 177.57441 177.53913 177.34509 177.22161 177.13339 177.20397 177.29217
 177.30981 177.32745 177.36272 177.20396 177.22161 177.23925 177.34509
 177.45093 177.73318 177.68026 177.73319 177.68026 177.66262 178.40351
 179.28553 179.14443 180.48512 183.06064 185.08931 183.07826 181.42005
 183.57221 184.45426 184.77177 183.58984 181.50825 179.60308 180.64389
 182.26682 184.24257 185.07165 183.8721  180.43221 178.08602 178.80926
 180.23814 180.96142 180.29107 179.44432 179.3561  178.29769 177.13341
 177.87432 179.76186 181.33187 180.64387 180.14995 179.55016 180.25577
 181.43771 182.21389 181.77288 180.50276 179.92063 179.72658 179.49725
 180.11466 180.37928 180.27342 179.33847 180.20286 182.30209 183.06063
 182.30211 179.00331]",177.5224242105263,182.3364463157895,"[-0.07403127 -0.07405758 -0.0740635  ... -0.06759512 -0.06759216
 -0.06756914]",-71.3616783109397,-64.94180740677402,[0. 0. 0. ... 0. 0. 0.],[2. 0. 0. 2. 4. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0.],1.000250062515629,0.0
93,TK490_2,SST,14,"[183.84440714 183.82872143 183.81920714 183.81611429 183.81610714
 183.73742143 183.72957857 183.69652857 183.71698571 183.71698571
 183.6635     183.68394286 183.67609286 183.71865    183.673
 183.66515714 183.56602143 183.54082143 183.57387143 183.53297857
 183.57077857 183.54082857 183.54867143 183.52655714 183.62735714
 183.69035714 183.8116     183.9029     183.93285    183.7486
 183.72815714 183.77688571 183.86509286 183.74552143 183.62592857
 183.62117857 183.55675    183.55982857 183.43075    183.46855
 183.5268     183.33804286 183.22939286 183.27337143 183.34731429
 183.54082143 183.79257143 183.70771429 184.09782857 183.83822143
 184.01795714 187.44780714 192.36677143 196.04520714 196.03451429
 193.8941     191.80986429 194.14204286 194.97767143 194.41998571
 192.22884286 191.57219286 191.4578     191.87077143 191.54940714
 189.45355714 187.99197143 188.32834286 188.24657143 187.15248571
 187.75965    188.62475714 187.92011429 187.70165714 185.68664286
 185.45983571 185.11729286 186.11222143 185.78294286 185.04812143
 184.64730714 183.33527143 183.61531429 184.00377143 184.64155714
 184.72785714 185.56608571 185.93767143 186.02686429 186.10513571
 185.89592857 185.58801429 184.71405714 185.17953571 186.77880714
 187.58405    187.13778571 185.90887857 185.1833     185.24396429]",183.70963759398498,191.466072556391,"[-0.05248429 -0.05248758 -0.05249017 ... -0.05110473 -0.05108852
 -0.05109322]",-51.76914821952785,-53.99400041599234,[0. 0. 0. ... 0. 0. 0.],"[0.         4.28571429 0.         0.         2.85714286 1.42857143
 5.71428571 0.         1.42857143 2.85714286 1.42857143 0.
 2.85714286 0.         2.85714286 5.71428571 2.85714286 5.71428571
 0.         1.42857143]",1.0716964955524595,1.0716964955524595
94,TK490_4,SST,8,"[194.132375  193.9177125 193.738825  193.5957125 193.738825  193.5241375
 193.4883625 193.381025  193.2379125 193.4168125 193.3452625 193.20215
 193.2021375 193.34525   193.3810375 193.3094875 193.3810375 193.3452625
 193.3452625 193.3094875 193.3094875 193.2737125 193.3094875 193.1663625
 193.20215   193.1663625 193.237925  193.20215   193.16635   193.0948
 193.1305875 193.166375  193.2737    193.309475  193.2021375 193.16635
 193.1663625 193.2737    193.1663625 193.1663625 193.1663625 193.1663625
 193.20215   193.20215   193.20215   193.0590375 192.84435   192.7728
 193.059025  193.237925  193.2021375 195.20575   199.4991    202.468675
 204.9731625 205.939175  207.0483    206.5831875 205.33095   208.1574125
 209.76745   210.2683375 207.62075   204.2934    204.1860625 203.9356
 205.5456    205.79605   204.9016    204.7585    205.295175  204.3649375
 200.930225  200.715575  201.538475  202.6118    202.683375  201.07335
 199.034     198.926675  201.109125  203.2558375 203.6493875 201.43115
 201.2522375 201.3237875 200.787125  199.678     200.1073625 200.000025
 200.5009    199.3202125 198.9624375 200.9302375 201.5384625 201.0017875
 199.1771125 197.996425  199.2486625 199.9642375]",193.47518881578947,204.4590894736842,"[-0.05256117 -0.0525476  -0.05252376 ... -0.05053251 -0.05048811
 -0.0504244 ]",-52.58057413937166,-53.08801404830735,[0. 0. 0. ... 0. 0. 0.],"[17.5  7.5  5.   2.5 12.5  5.   5.   2.5 10.  10.   0.  12.5 10.  17.5
 12.5  2.5  2.5  5.   2.5  0. ]",8.127031757939486,10.00250062515629
95,TK490_5,SST,3,"[196.67266667 196.67266667 196.67266667 196.67266667 196.67266667
 196.67266667 196.67266667 196.67266667 196.67266667 196.76806667
 196.67266667 196.67266667 196.67266667 196.67266667 196.67266667
 196.67266667 196.67266667 196.67266667 196.67266667 196.67266667
 196.67266667 196.57723333 196.57723333 196.48183333 196.48183333
 196.57723333 196.57723333 196.57723333 196.57723333 196.57723333
 196.57723333 196.57723333 196.57723333 196.57723333 196.57723333
 196.57723333 196.57723333 196.57723333 196.57723333 196.57723333
 196.57723333 196.57723333 196.57723333 196.57723333 196.57723333
 196.57723333 196.57723333 196.48183333 196.38643333 196.1002
 196.67263333 200.5844     206.02263333 210.6023     216.3268
 212.51046667 208.5987     212.41503333 215.75433333 215.08646667
 217.18546667 214.1324     213.17826667 216.89923333 215.84973333
 213.65533333 209.9344     209.64816667 210.1252     209.839
 208.50326667 208.02626667 204.2099     204.9732     206.88133333
 209.7436     210.7931     205.73643333 204.4007     204.3053
 205.06856667 204.97316667 204.5915     204.01906667 204.01906667
 204.2099     203.8283     203.63743333 203.92366667 203.16036667
 202.77876667 202.01546667 201.63383333 201.53846667 202.30173333
 203.2558     203.54203333 204.11446667 203.82823333 202.49256667]",196.67768771929826,211.32536666666667,"[-0.05892337 -0.05892118 -0.0589738  ... -0.0551349  -0.05511737
 -0.05509763]",-57.17057276654601,-55.81128659610542,[0. 0. 0. ... 0. 0. 0.],"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          6.66666667  6.66666667  0.          6.66666667  0.
  0.         13.33333333]",0.0,1.6670834375260482
